STU_ID,X4INCOMECAT,X4RFDGMJSTEM,X4OCCFBSTEM1,S4JOBSAT2,X5STEM3ERN,X1TXMQUINT,X1MTHINT,X1SCIINT,X1MTHUTI,X1SCIUTI,X1MTHEFF,X1SCIEFF,X1MTHID,X1SCIID,S1FAVSUBJ,X2TXMQUINT,S2MUSELIFE,S2MUSECLG,X1DADEDU,X1MOMEDU,S2EDUASP,X3TAGPA12,S4BIRTHSEX,X1RACE,X1SES_U
19983,-8,-8,-8,-8,-6,1,-0.13,-0.18,-0.3,-1.5,0.1,0.25,0.6,-0.94,4,2,1,2,-8,-8,2,1.5,-5,3,0.1422
19984,-8,-8,-8,-8,28,2,-0.29,0.16,0.27,-1.5,-0.56,-0.48,-0.57,-0.33,7,3,2,2,-8,-8,7,3.5,-5,8,-0.2277
19985,-8,-8,-8,-8,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,-9,-9,2,2,6,-1.0,-5,8,-8.0
19986,7,0,-7,-7,12,5,-0.11,0.54,-0.3,0.1,-0.17,0.25,0.6,-0.33,4,5,1,1,0,2,7,3.0,-5,5,0.0244
19987,4,-7,0,1,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,3,2,2,2,8,1.0,-5,-9,-8.0
19988,6,-7,0,-4,-6,2,-1.01,-7.0,-0.7,-7.0,-1.0,-7.0,-0.57,-0.33,4,-8,-8,-8,-8,-8,-8,-1.0,-5,5,-0.1645
19989,6,0,0,1,3,4,0.19,-7.0,-0.3,-7.0,-0.73,-7.0,-0.57,-0.33,7,3,2,2,-8,-8,5,2.0,-5,8,0.1668
19990,2,1,0,-7,24,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,3,2,-8,-8,4,-1.0,-5,2,-8.0
19991,3,0,-7,-7,21,5,-7.0,-1.0,-7.0,-0.33,-7.0,-0.61,0.0,-0.33,10,3,3,2,5,4,6,3.5,-5,8,1.434
19992,5,-7,-7,2,-6,3,-0.16,-7.0,-9.0,-7.0,-0.97,-7.0,-0.57,-0.33,7,2,2,2,2,1,8,1.5,-5,6,-1.1094
19993,-8,-8,-8,-8,-6,5,-0.29,0.54,-0.3,1.27,0.1,-0.46,0.03,0.91,13,5,1,1,2,2,5,-8.0,-5,8,-0.5733
19994,-8,-8,-8,-8,-8,5,0.65,1.64,1.31,1.69,1.62,1.83,1.19,1.52,3,5,1,1,4,4,7,4.0,-5,2,1.1767
19995,3,0,-7,1,43,5,-1.79,-7.0,-1.27,-7.0,-9.0,-7.0,-0.57,-9.0,7,5,2,2,5,5,5,3.5,-5,8,1.4352
19996,5,0,0,-7,9,1,-9.0,-2.59,0.74,0.1,1.21,0.25,0.6,-1.57,6,1,1,1,0,3,4,1.5,-5,3,0.4204
19997,-8,-8,-8,-8,-6,2,0.96,-0.17,-0.07,-1.45,1.62,0.25,0.6,-1.57,1,1,3,2,-8,-8,7,2.0,-5,8,0.1437
19998,5,1,0,-7,84,5,0.66,0.6,-0.36,0.71,1.62,1.42,1.76,0.91,11,5,-9,-9,5,5,7,3.5,-5,2,1.5794
19999,1,0,-7,-7,-8,3,-0.18,-0.24,-0.3,0.66,-1.41,-1.33,0.03,-0.33,13,2,1,1,5,4,7,2.5,-5,2,1.208
20000,5,1,0,2,17,2,1.02,2.03,1.31,0.1,0.1,0.67,1.76,0.91,3,5,1,1,2,2,7,4.0,-5,5,-0.7532
20001,9,-9,-9,-3,0,4,1.72,0.21,1.31,0.28,0.1,-1.33,0.6,-0.33,6,3,2,2,2,2,7,-8.0,-5,2,0.1483
20002,-8,-8,-8,-8,48,3,0.66,-1.38,1.31,-1.5,1.62,-1.33,1.76,-0.33,7,5,1,1,0,4,7,4.0,-5,8,1.1026
20003,5,0,0,-7,12,5,-0.29,0.16,-1.33,-0.47,-0.97,-0.89,-0.57,-0.33,13,4,2,2,5,7,6,3.5,-5,8,1.6613
20004,4,0,-7,-7,15,4,-0.66,-0.28,-1.27,-0.33,-0.75,-0.89,-0.57,-0.33,4,5,3,2,4,4,5,3.5,-5,8,0.8557
20005,5,0,0,-7,11,5,-0.66,-0.67,0.27,1.27,0.1,0.25,-0.57,-0.97,4,5,2,2,2,3,7,3.0,-5,5,-0.3594
20006,2,1,0,-7,52,4,-0.54,-9.0,-0.7,-9.0,-0.56,-9.0,0.03,0.91,2,5,1,2,7,7,7,3.5,-5,2,2.1177
20007,7,0,0,-7,16,4,-0.96,-1.0,-2.37,-1.88,-1.02,-1.31,1.16,-1.57,11,4,1,1,0,2,6,3.5,-5,8,-1.0048
20008,-8,-8,-8,-8,33,5,1.32,-0.56,1.31,0.1,0.1,1.83,1.76,-0.33,1,-8,-8,-8,2,2,-8,-1.0,-5,8,-0.0778
20009,4,1,0,-7,-8,3,-1.68,1.19,-0.3,0.1,0.1,0.67,-0.6,-0.36,3,3,3,2,4,0,6,2.5,-5,6,0.3672
20010,7,0,0,1,0,3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,2,1,1,0,2,6,2.0,-5,3,-1.5146
20011,4,-7,-9,2,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,2,2,2,2,5,2.5,-5,5,-8.0
20012,1,-7,-7,-7,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,-9,-9,1,1,2,-1.0,-5,5,-8.0
20013,-8,-8,-8,-8,-8,5,0.63,0.16,-0.7,0.1,-0.97,-0.48,0.0,-0.33,6,5,1,2,2,2,4,3.0,-5,2,-0.2126
20015,6,0,0,1,-8,4,-1.81,-0.67,-0.7,-0.33,-0.3,-0.89,-1.13,-0.94,5,4,3,2,0,3,5,3.0,-5,8,-0.4556
20016,5,0,0,-7,9,4,-0.18,0.04,1.31,-0.89,0.77,-0.05,0.03,1.55,2,2,2,1,3,2,5,1.5,-5,8,0.1582
20017,6,0,0,-7,-8,3,-1.03,0.11,0.9,0.23,-0.3,-0.03,-0.57,-0.33,4,2,2,2,1,2,5,3.5,-5,5,-0.1371
20018,5,-7,-7,2,-6,1,-0.36,-1.77,-0.3,-0.89,-0.34,-1.33,-0.57,-0.33,13,1,3,2,2,2,5,1.5,-5,8,-0.4522
20019,4,0,-7,-7,0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,2,2,-8,-8,7,2.0,-5,4,-8.0
20020,1,0,-7,-7,15,5,0.12,-7.0,-0.13,-7.0,0.1,-7.0,0.6,0.27,7,5,3,2,-8,-8,7,3.0,-5,8,0.5523
20021,-8,-8,-8,-8,-6,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.03,-0.33,1,1,3,2,-8,-8,3,2.5,-5,8,-0.6106
20022,-8,-8,-8,-8,34,4,2.08,-0.61,1.31,1.69,1.62,-0.05,1.76,-0.33,6,4,2,1,-8,-8,6,3.5,-5,8,0.0965
20023,-8,-8,-8,-8,-6,3,-0.95,-1.5,-0.3,-1.5,0.1,-0.91,-0.57,-1.57,6,2,1,1,3,4,2,3.5,-5,8,0.7606
20024,8,1,-9,-7,9,4,0.19,-0.28,-0.3,-0.33,1.62,0.25,0.6,0.91,7,5,1,1,0,5,7,2.0,-5,8,1.1362
20025,6,0,0,-7,11,5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-1.73,-1.57,12,4,2,2,4,4,7,3.5,-5,8,0.5366
20026,5,0,-9,-7,16,4,-0.66,-0.21,0.1,-0.76,0.1,0.25,0.6,-1.57,7,4,2,2,-8,-8,6,4.0,-5,5,0.4971
20027,-8,-8,-8,-8,-6,2,-1.31,0.54,1.31,0.28,-0.97,-0.04,-1.73,-1.57,7,-8,-8,-8,-8,-8,-8,3.0,-5,5,-0.8821
20028,-8,-8,-8,-8,22,2,-9.0,-0.67,-0.3,-9.0,1.62,-0.46,-9.0,-0.33,7,2,1,1,-8,-8,7,3.5,-5,3,0.9534
20029,7,-7,0,2,-8,2,-1.38,0.94,0.9,1.27,-0.3,-0.18,-1.13,2.15,3,-8,-8,-8,1,1,-8,-1.0,-5,5,-0.8918
20030,10,-7,-7,1,-6,3,-0.66,0.16,-0.7,-0.89,-0.29,-0.05,-0.57,-0.33,7,2,2,2,2,2,6,2.5,-5,8,-0.5148
20031,-8,-8,-8,-8,-6,1,-9.0,-9.0,1.31,-9.0,1.62,-9.0,1.76,-1.57,7,-8,-8,-8,2,2,-8,-1.0,-5,8,-0.0677
20033,4,-7,0,4,-6,4,0.19,0.05,-0.3,0.1,-0.29,-0.89,0.6,1.52,3,2,2,2,1,2,3,-1.0,-5,8,-0.6869
20034,7,0,0,-7,0,4,0.49,0.21,-1.33,-0.47,0.1,0.25,-1.73,-1.57,4,2,2,2,2,3,6,-1.0,-5,5,0.1381
20035,-8,-8,-8,-8,0,5,0.19,0.16,-0.3,-0.33,0.1,-0.05,0.6,0.91,5,-8,-8,-8,-8,-8,-8,-8.0,-5,8,0.0026
20036,5,-1,0,-7,19,1,-9.0,0.5,-9.0,-0.33,-9.0,0.25,-0.53,1.52,3,1,2,1,1,2,3,3.5,-5,8,-0.4488
20037,5,0,0,-7,14,3,-0.34,0.48,1.31,1.69,-0.58,0.38,-0.57,-1.57,3,3,2,2,0,2,5,-1.0,-5,3,-0.9912
20038,2,-7,1,2,-9,2,-0.66,-2.26,-0.3,-0.33,-1.41,-2.05,-0.57,-1.57,5,1,2,2,-8,-8,5,-1.0,-5,3,0.0151
20039,4,1,0,-7,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,1,1,-8,-8,7,2.5,-5,4,-8.0
20040,1,0,-7,4,18,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,4,2,2,-8,-8,7,3.0,-5,-9,-8.0
20041,6,0,0,-7,0,3,-1.01,-0.28,1.31,0.1,-0.56,-0.48,-1.16,-0.97,7,2,2,1,2,2,7,1.5,-5,3,-0.6722
20042,-8,-8,-8,-8,-6,2,-0.64,-9.0,-0.3,-9.0,0.1,-9.0,-0.57,-9.0,11,-8,-8,-8,7,3,-8,-8.0,-5,8,1.1289
20043,-8,-8,-8,-8,-8,5,1.69,1.31,-0.13,0.84,1.62,0.99,1.19,2.15,5,-8,-8,-8,5,2,-8,-8.0,-5,6,0.3178
20044,-8,-8,-8,-8,30,4,-1.33,-2.26,-0.3,-1.5,-0.58,-1.33,-1.73,-1.57,1,2,3,2,-8,-8,7,4.0,-5,8,0.3897
20045,7,0,0,-7,9,2,0.14,-0.16,0.27,-0.47,0.26,1.83,-1.73,0.91,4,2,-9,-9,5,4,6,3.0,-5,8,0.8718
20046,-8,-8,-8,-8,3,4,0.96,-7.0,1.31,-7.0,0.77,-7.0,1.76,2.15,13,5,3,2,2,4,8,2.5,-5,8,0.0576
20047,5,0,-7,-7,20,3,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-1.13,0.91,3,4,2,1,0,2,6,3.5,-5,8,-1.6514
20048,9,0,4,-7,-8,4,1.32,0.86,-0.3,0.1,0.1,0.25,1.16,0.91,1,2,3,2,1,2,7,3.5,-5,8,-1.1292
20049,9,-7,0,2,3,2,0.86,-1.0,1.31,-0.89,0.1,0.25,-0.57,-1.57,5,1,1,1,2,3,6,2.5,-5,8,-0.1097
20050,-8,-8,-8,-8,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,1,1,-8,-8,7,-1.0,-5,3,-8.0
20051,-8,-8,-8,-8,-6,3,-1.68,0.12,-0.93,-1.88,0.1,0.25,0.6,-0.97,3,2,1,1,-8,-8,5,2.5,-5,8,0.2801
20052,-8,-8,-8,-8,-6,3,-1.86,-1.5,-1.4,-1.88,-0.58,-0.89,-1.73,-1.57,4,2,3,2,4,3,5,-1.0,-5,8,0.6776
20053,-8,-8,-8,-8,-8,4,0.19,-1.0,-0.3,-0.33,0.1,0.25,-0.57,-0.94,11,1,2,2,2,2,4,3.5,-5,8,0.0597
20054,4,-7,0,2,-6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,3,1,1,-8,-8,8,1.5,-5,4,-8.0
20055,-8,-8,-8,-8,-6,3,-0.54,-0.23,1.31,-0.33,-0.29,-0.61,-0.57,0.91,11,2,2,2,0,2,6,2.0,-5,8,-0.8941
20056,-8,-8,-8,-8,-6,3,0.49,0.16,-0.7,-0.47,-0.17,-0.05,-0.57,-0.33,7,3,2,2,4,4,6,2.5,-5,8,1.3875
20058,-8,-8,-8,-8,-6,3,0.57,-0.23,-0.93,-0.47,0.1,0.25,0.6,0.91,6,-8,-8,-8,4,2,-8,-1.0,-5,2,-0.1288
20059,1,0,-7,-7,21,4,0.49,-1.0,0.27,-0.33,0.1,0.25,1.19,0.31,9,4,1,1,1,1,7,3.0,-5,2,-1.561
20060,7,0,1,1,0,2,-1.61,-0.27,-2.3,-0.33,-0.56,0.25,-0.57,0.91,3,3,3,3,4,4,4,3.0,-5,8,1.3875
20061,11,-1,0,1,3,5,-0.66,0.16,-0.13,0.28,0.51,0.25,0.6,-0.33,11,5,3,2,0,2,5,3.0,-5,8,-0.0388
20062,5,0,-7,4,17,4,1.32,-0.28,1.31,-0.89,1.62,-0.59,1.76,0.91,13,5,1,1,2,2,7,4.0,-5,8,-0.1746
20063,-8,-8,-8,-8,7,4,1.05,-1.38,0.9,0.28,0.95,-0.05,1.76,0.91,6,5,3,2,2,0,6,4.0,-5,8,-0.9461
20064,-8,-8,-8,-8,-8,3,-0.16,-7.0,-0.76,-7.0,-0.56,-7.0,-0.57,0.27,11,3,3,2,-8,-8,7,3.0,-5,8,0.0046
20065,6,-7,-7,3,-6,1,-2.16,-1.44,0.27,-0.33,-2.07,0.25,-1.73,-0.97,5,2,2,2,-8,-8,3,3.0,-5,6,-0.3866
20066,6,0,0,-7,6,3,-0.83,-0.18,-0.7,0.1,-0.97,-0.17,-0.57,-0.33,1,2,1,1,2,3,7,3.5,-5,5,0.0192
20067,4,0,0,-7,48,4,0.93,-0.23,-0.3,0.1,1.62,0.25,0.6,0.91,6,4,3,2,3,4,7,3.0,-5,8,0.128
20068,9,-9,-9,-3,0,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,0.6,1.52,11,-8,-8,-8,-8,-8,-8,-8.0,-5,6,0.6949
20069,-8,-8,-8,-8,4,4,-0.11,-1.38,-1.1,-0.47,-0.34,-1.33,-1.73,0.27,4,3,4,2,3,3,7,3.0,-5,8,0.6835
20070,-8,-8,-8,-8,6,4,0.98,-0.23,-0.7,-0.94,0.1,-0.05,0.6,-0.33,6,-8,-8,-8,2,2,-8,2.0,-5,8,-0.7096
20071,5,0,0,-7,12,3,0.19,-0.67,0.67,-0.47,0.1,-0.48,0.6,-0.94,5,5,1,2,4,0,6,3.5,-5,8,0.7561
20072,1,0,-7,-7,49,5,1.69,2.03,-0.3,1.27,1.62,0.25,1.76,0.91,3,4,3,2,-8,-8,7,3.5,-5,8,0.4519
20073,3,-7,0,2,2,3,-0.29,-0.67,-0.93,-0.89,0.1,-0.05,-0.57,0.91,5,3,2,2,5,4,5,3.5,-5,2,0.9688
20074,2,0,0,-7,11,2,-7.0,2.03,-7.0,1.27,-7.0,1.83,0.6,2.15,3,1,4,1,2,1,7,2.5,-5,8,-0.3011
20075,1,0,0,-7,0,2,-0.18,-1.84,1.31,0.05,-0.61,-1.01,-0.57,-0.3,1,1,1,1,-8,-8,7,2.5,-5,6,0.2078
20076,5,1,-7,-7,94,5,1.02,0.49,-0.3,-0.33,1.62,1.83,1.76,0.91,7,5,2,1,4,4,7,4.0,-5,8,1.2761
20077,6,1,0,-7,10,1,0.57,0.54,0.9,0.71,0.1,-0.05,0.6,0.91,6,4,2,1,-8,-8,7,2.0,-5,5,-0.7904
20078,2,0,-7,-7,0,3,1.71,1.7,0.9,1.27,1.62,1.83,1.76,0.91,6,4,2,1,0,3,7,-8.0,-5,2,-0.5551
20079,8,0,0,-7,3,3,0.19,-1.77,0.27,-0.89,-0.56,-0.05,0.6,-0.94,11,5,2,1,-8,-8,7,4.0,-5,8,0.2266
20080,3,0,0,-7,-8,4,0.49,-2.15,0.5,-1.88,0.22,-1.75,-0.53,-0.3,5,5,1,1,4,4,7,4.0,-5,2,1.5188
20081,-8,-8,-8,-8,3,4,-1.79,-7.0,-2.13,-7.0,1.21,-7.0,0.03,0.91,5,5,2,1,7,3,5,3.5,-5,8,1.6847
20082,-8,-8,-8,-8,-8,2,-0.16,-0.23,-1.33,-0.89,0.1,0.25,-1.73,-0.97,5,-8,-8,-8,3,4,-8,-8.0,-5,8,0.6053
20083,7,-7,-7,1,-8,3,-0.71,0.93,-0.3,0.1,-1.02,-0.05,-0.57,-0.33,5,3,2,2,-8,-8,7,3.0,-5,8,-0.2227
20084,5,0,0,-7,48,3,-0.64,1.32,-1.27,-0.33,-9.0,-1.33,-1.13,0.91,8,2,3,2,4,3,6,3.5,-5,8,0.2144
20085,5,0,-7,-7,-8,1,-0.18,-1.44,-1.96,-1.45,-0.3,-0.46,-1.73,-1.57,7,2,2,2,-8,-8,5,2.5,-5,6,-0.5346
20086,7,1,4,2,-8,1,1.34,1.7,0.9,1.27,1.62,1.53,1.19,0.91,13,3,2,2,1,1,7,3.5,-5,5,-1.0949
20087,5,0,-7,-7,0,3,0.19,-7.0,0.9,-7.0,0.1,-7.0,-1.13,0.27,12,3,1,1,0,7,7,2.5,-5,6,1.442
20088,1,0,-7,-7,34,5,-7.0,1.64,-7.0,1.27,-7.0,0.25,0.6,2.15,3,5,2,3,-8,-8,7,4.0,-5,2,0.8369
20089,6,0,0,2,20,4,0.19,-1.06,-0.7,-0.76,0.1,0.25,0.0,-1.57,2,5,2,1,3,4,6,3.5,-5,8,0.1572
20090,3,0,0,1,0,4,0.86,-7.0,0.34,-7.0,1.23,-7.0,0.03,-0.33,11,4,1,1,2,5,6,2.5,-5,8,0.9634
20091,5,0,0,-7,6,3,-0.29,-0.67,0.27,0.71,0.1,-0.48,-0.57,-0.33,5,4,3,2,5,3,5,3.0,-5,8,0.7293
20092,-8,-8,-8,-8,-6,4,-1.01,0.16,-0.3,0.71,-0.85,-0.05,0.6,-0.33,10,3,3,2,-8,-8,8,2.0,-5,8,-0.1066
20093,3,0,0,2,-6,5,0.19,-0.67,0.34,0.52,-0.29,-0.17,0.0,-0.33,5,-8,-8,-8,0,2,-8,-1.0,-5,8,-1.371
20094,7,0,0,-7,12,5,0.49,0.54,0.9,-0.33,0.1,-0.05,0.6,0.31,5,5,2,1,-8,-8,6,4.0,-5,8,0.7241
20095,4,0,0,-7,51,5,0.19,-0.67,0.5,-0.2,1.34,-0.89,1.76,0.27,4,5,2,2,7,2,7,3.5,-5,2,1.612
20096,8,-7,0,4,-6,3,-1.12,-0.67,0.27,0.1,0.1,0.25,-0.53,-0.3,6,2,3,2,2,2,8,2.0,-5,8,-0.082
20097,6,0,1,-7,3,1,0.14,0.5,1.31,0.1,-1.02,1.12,-1.73,0.27,3,2,1,1,2,2,7,2.5,-5,5,-0.1272
20098,-8,-8,-8,-8,21,3,-0.96,-0.28,-1.33,-1.5,0.1,-1.33,0.6,-0.33,7,4,2,1,-8,-8,6,3.0,-5,8,-0.5519
20099,6,-7,0,1,-6,2,0.85,0.15,1.31,0.1,1.62,0.25,-0.57,-0.97,12,2,2,2,2,2,5,1.0,-5,8,-0.3868
20100,9,0,0,1,0,5,-0.64,0.16,-0.3,-0.89,-1.02,-1.33,-0.57,-0.33,4,3,1,1,-8,-8,6,1.0,-5,5,-0.0094
20101,10,-7,0,1,-6,3,-1.81,-0.28,-0.7,0.1,0.1,1.83,0.0,-1.57,4,2,3,3,0,2,6,-1.0,-5,8,-0.4518
20102,1,0,-7,-7,59,5,2.08,1.7,0.9,1.27,1.62,1.42,1.76,2.15,6,5,1,1,0,5,7,2.0,-5,2,0.7222
20103,5,1,4,1,11,5,1.69,0.54,0.9,1.27,1.62,0.25,1.16,0.91,9,5,2,2,3,4,7,3.5,-5,8,1.0649
20104,2,-7,-7,-4,-6,1,-9.0,-7.0,-9.0,-7.0,-9.0,-7.0,-1.73,-1.57,-9,-8,-8,-8,-8,-8,-8,-1.0,-5,3,-0.0775
20105,8,-7,0,2,-8,1,-2.46,-0.28,-0.76,-0.89,-2.92,-0.59,-1.73,-1.57,13,1,2,2,-8,-8,1,2.5,-5,8,-0.3517
20106,-8,-8,-8,-8,-8,4,2.08,0.56,1.31,-0.33,1.62,-0.89,1.76,-1.57,6,5,1,1,0,2,5,1.5,-5,2,-0.5441
20107,5,0,0,-7,10,4,1.72,-7.0,0.27,-7.0,0.51,-7.0,0.6,0.31,6,3,2,1,0,2,7,2.5,-5,5,-0.4518
20108,3,-7,-7,-4,-6,1,-7.0,-9.0,-7.0,-1.88,-7.0,-9.0,-1.73,-0.94,-9,1,2,2,0,1,3,3.0,-5,3,-1.2797
20109,3,0,0,-7,14,4,0.86,0.93,-0.3,1.69,0.1,0.25,0.6,0.91,11,5,1,1,3,2,7,3.5,-5,2,0.2822
20110,7,-7,-7,1,-8,3,-1.68,-0.23,-2.37,-1.45,-1.41,-0.05,-1.73,0.27,10,3,2,2,2,2,4,3.0,-5,8,-0.7323
20111,-8,-8,-8,-8,-8,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.6,-1.57,7,-8,-8,-8,-8,-8,-8,-1.0,-5,5,-1.0652
20112,6,-1,0,2,0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,1,1,2,2,2,7,-8.0,-5,5,-8.0
20113,-8,-8,-8,-8,-6,1,-9.0,-0.67,0.27,0.1,0.1,0.25,-0.57,-0.33,7,1,2,2,1,2,5,2.0,-5,5,-0.984
20114,5,0,0,-7,12,3,0.19,0.54,-1.33,0.71,-0.58,-0.46,-0.57,-0.33,13,3,1,1,-8,-8,6,3.0,-5,8,-0.1511
20115,4,0,-7,-7,3,3,0.19,-0.56,0.5,-0.89,1.34,-0.05,0.03,-0.3,1,4,3,1,2,2,7,3.0,-5,8,-0.3942
20116,4,0,-7,-7,21,4,1.34,1.38,1.31,0.15,1.62,1.83,0.6,-0.94,5,5,1,1,0,2,6,4.0,-5,5,-1.6514
20117,7,-7,0,1,-9,3,0.57,-1.0,1.31,0.1,0.1,-0.48,0.6,-0.33,6,1,2,2,0,0,8,2.0,-5,8,-0.9806
20118,4,0,0,-7,8,5,0.49,-7.0,0.27,-7.0,1.34,-7.0,1.19,0.91,11,4,1,1,2,4,6,2.5,-5,8,0.168
20119,3,0,-7,-7,50,4,0.85,1.25,1.31,1.69,0.49,1.83,0.6,1.52,4,-8,-8,-8,-8,-8,-8,3.5,-5,8,0.4125
20120,6,0,0,-7,19,2,0.56,-1.0,-0.13,-0.89,0.95,-0.17,-1.73,-0.33,2,3,3,1,-8,-8,6,3.5,-5,5,-0.6823
20121,-8,-8,-8,-8,-8,4,0.93,-1.75,0.9,-9.0,-0.29,-0.77,0.6,-1.57,6,3,2,1,2,2,6,3.0,-5,8,-0.9992
20123,1,-7,-7,1,-8,2,0.19,0.16,-0.3,-0.52,-0.17,0.25,-0.57,-0.97,4,2,1,1,0,2,8,2.0,-5,5,-0.198
20124,-8,-8,-8,-8,-6,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-0.57,-0.33,11,-8,-8,-8,2,2,-8,3.0,-5,1,-0.1856
20126,5,-7,-7,3,0,1,-0.16,0.99,0.34,0.66,0.1,0.25,-0.57,-0.33,4,1,2,2,2,2,6,2.5,-5,8,-1.0342
20127,1,0,-7,-7,5,1,0.55,0.49,-0.3,0.71,0.1,0.99,0.6,0.88,5,-8,-8,-8,0,2,-8,3.0,-5,8,-1.1549
20128,4,0,0,-7,6,4,-1.56,0.16,-0.07,-0.2,0.14,1.83,-1.73,-1.57,13,4,4,1,3,3,7,2.5,-5,5,0.0547
20130,6,0,0,2,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,2,3,3,-8,-8,5,2.5,-5,-9,-8.0
20131,-8,-8,-8,-8,-6,2,0.86,-7.0,-0.3,-7.0,-0.58,-7.0,0.6,-0.33,7,1,2,1,2,4,2,-8.0,-5,5,-0.5888
20132,-8,-8,-8,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,2,2,-8,-8,7,3.0,-5,-9,-8.0
20134,9,-7,0,1,-6,3,1.6,-0.73,-0.7,0.1,-0.17,-0.05,0.0,-1.57,6,3,2,2,0,3,3,4.0,-5,8,0.3517
20135,5,0,-7,-7,12,4,-1.01,0.16,-0.3,-0.33,-0.17,-0.49,0.03,0.31,13,5,2,1,4,7,7,3.5,-5,8,1.5989
20136,3,0,-7,-7,27,3,0.19,1.26,1.31,0.1,0.95,0.25,0.0,-1.57,3,5,2,2,5,4,6,3.5,-5,8,1.3939
20137,-8,-8,-8,-8,-8,3,-1.31,-0.23,-1.1,-0.33,-2.92,0.25,-1.73,0.31,1,3,3,1,-8,-8,7,3.5,-5,8,0.1347
20138,1,0,-7,-7,13,4,0.96,-7.0,0.04,-7.0,-0.17,-7.0,0.6,-0.33,12,3,2,2,2,2,6,1.5,-5,3,-0.7337
20139,4,-7,-9,-9,11,4,-0.86,-9.0,-0.7,-9.0,0.1,-9.0,0.6,0.27,4,4,2,2,2,2,5,3.0,-5,8,-0.0669
20140,-8,-8,-8,-8,-6,4,-1.79,0.56,-0.3,-0.33,-1.41,0.37,0.03,-0.33,11,4,2,2,2,4,6,-8.0,-5,8,-0.1401
20141,4,0,0,3,14,2,-1.13,0.89,0.27,0.1,-0.17,0.25,-0.57,-0.33,3,4,2,2,0,0,6,3.0,-5,8,0.5589
20142,8,-7,0,1,-6,2,0.85,-7.0,-0.3,-7.0,-0.17,-7.0,0.6,-1.57,7,2,2,1,-8,-8,8,1.0,-5,6,-0.2351
20143,5,0,-7,-7,21,4,0.86,0.93,-0.3,1.27,1.62,0.69,0.03,0.91,5,4,2,1,4,2,5,3.0,-5,8,-0.0746
20144,-8,-8,-8,-8,6,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,5,2,2,-8,-8,7,4.0,-5,-9,-8.0
20145,11,-7,0,2,-6,2,1.22,0.54,-0.3,0.1,-0.29,-0.89,-0.57,-0.33,7,1,3,2,2,2,3,2.5,-5,5,-0.5352
20146,7,1,0,-7,8,3,0.96,-0.17,0.67,-0.33,-0.17,-1.63,0.56,-1.57,7,-8,-8,-8,2,3,-8,3.0,-5,5,0.0304
20147,-8,-8,-8,-8,0,2,0.14,1.71,1.31,0.28,-0.29,0.68,-0.57,-1.57,3,2,2,2,-8,-8,7,2.0,-5,8,-0.1865
20148,5,-7,-7,2,-8,3,-1.81,-2.2,-2.37,-1.45,-0.97,-0.89,-1.73,-1.57,8,5,4,3,-8,-8,7,3.0,-5,8,0.4828
20149,4,0,-7,-7,29,4,1.25,0.86,-9.0,0.1,-0.56,-0.04,0.6,-0.33,6,4,1,1,0,4,7,2.5,-5,8,0.3527
20150,3,1,-7,-7,0,4,-1.03,1.7,-0.7,-9.0,0.1,1.83,0.6,2.15,11,5,1,1,7,4,7,3.0,-5,8,1.5403
20151,1,0,0,-7,32,3,0.12,0.54,1.31,1.69,1.62,1.83,-0.57,-0.33,13,4,1,1,-8,-8,6,4.0,-5,2,-0.4382
20153,6,0,0,1,3,3,-9.0,-9.0,0.9,0.71,-9.0,-0.05,-0.57,0.31,-9,3,2,2,-8,-8,7,2.5,-5,6,0.5419
